movieId,title,genres,diretor,atores,poster,backdrop
111,Taxi Driver (1976),Crime|Drama|Thriller,Martin Scorsese,"Robert De Niro, Jodie Foster, Cybill Shepherd, Harvey Keitel, Peter Boyle",/ekstpH614fwDX8DUln1a2Opz0N8.jpg,/9uddYYTNcLWpzUkl5iw1RUYhLhY.jpg
112,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,Stanley Tong Gwai-Lai,"Jackie Chan, Anita Mui Yim-Fong, Françoise Yip, Bill Tung Biu, Marc Akerstream",/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg,/5ftRls3IbR1kXnasqJEJL63LVsc.jpg
113,Before and After (1996),Drama|Mystery,Barbet Schroeder,"Meryl Streep, Liam Neeson, Edward Furlong, Julia Weldon, Alfred Molina",/oK8UKDrjFS14OFoihaQPfmmMOyI.jpg,/vmw1GLjWlCQJZVSaRthQYbf7Ypf.jpg
116,Anne Frank Remembered (1995),Documentary,Jon Blair,"Kenneth Branagh, Glenn Close, Anne Frank, Otto Frank",/6nyhzrSGimCbdxiY8DEO7kI7xx4.jpg,/yeE0TxjBrOM7j2mSYPSwizsM9bR.jpg
117,"Young Poisoner's Handbook, The (1995)",Crime|Drama,Benjamin Ross,"Hugh O'Conor, Antony Sher, Ruth Sheen, Roger Lloyd Pack, Charlotte Coleman",/d3Lakfy0K1eRHUbay9kMeWdt7y6.jpg,/ogEZl7DzCOS6gmrby2N7MSqe2JS.jpg
118,If Lucy Fell (1996),Comedy|Romance,Eric Schaeffer,"Sarah Jessica Parker, Eric Schaeffer, Ben Stiller, Elle Macpherson, James Rebhorn",/l3Bwmjdon6JBDzJUA3ZSdMZZ7lI.jpg,/9OM746UZPI8PJxafovfNgR7IlVK.jpg
119,"Steal Big, Steal Little (1995)",Comedy,Andrew Davis,"Andy Garcia, Alan Arkin, Rachel Ticotin, Joe Pantoliano, Ally Walker",/83TvBaWt8wZHUZo8MKwE2cLRBiT.jpg,/wFZzg9PFqZHd5HhACbUIt1z7YAK.jpg
121,"Boys of St. Vincent, The (1992)",Drama,John N. Smith,"Henry Czerny, Johnny Morina, Brian Dooley, Philip Dinn, Brian Dodd",/cam0cG0UWdUVtQRvFHJXmNtL1hY.jpg,/iEqFtSq6MX8q82VdkAkMgKscZC.jpg
122,Boomerang (1992),Comedy|Romance,Reginald Hudlin,"Eddie Murphy, Robin Givens, Halle Berry, David Alan Grier, Martin Lawrence",/apwkBVaJqLuK6mxe6sOABCeNjRw.jpg,/fS4qzWxxyyF2vow3G98NMHnsBKm.jpg
123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,Wong Kar-Wai,"Brigitte Lin, Takeshi Kaneshiro, Tony Leung Chiu-wai, Faye Wong, Valerie Chow",/43I9DcNoCzpyzK8JCkJYpHqHqGG.jpg,/vuglA60RqvpHK9rIcG8sXaiWw1L.jpg
125,Flirting With Disaster (1996),Comedy,David O. Russell,"Ben Stiller, Patricia Arquette, Téa Leoni, Mary Tyler Moore, George Segal",/uIcgXQYm2eqguUaYdbolQ4LWpMy.jpg,/gzlGNZczKeBsNskj8MLGlh0fIc1.jpg
126,"NeverEnding Story III, The (1994)",Adventure|Children|Fantasy,Peter MacDonald,"Jason James Richter, Melody Kay, Jack Black, Ryan Bollman, Freddie Jones",/o75HHfr23sgeqIeUPwjKY0V9Ppi.jpg,/12Tr8MQ3z4M2Kpsz7bQQhghNJ5X.jpg
128,Jupiter's Wife (1994),Documentary,Michel Negroponte,Maggie Cogan,/2GIdaPLF7gYyXnlxGzTwV5fQGWy.jpg,
129,Pie in the Sky (1996),Comedy|Romance,Bryan Gordon,"Josh Charles, Anne Heche, John Goodman, Christine Lahti, Christine Ebersole",/iZs2BzP1nbrcHCDX3QEHa3Nn0y4.jpg,/jUICPshMiqyb0iyLHY2b5m8FuPK.jpg
132,Jade (1995),Thriller,William Friedkin,"David Caruso, Linda Fiorentino, Chazz Palminteri, Richard Crenna, Michael Biehn",/8KWiZKDYpAgh8n27lanvTuDquyX.jpg,/k19u7EVyMqhfQrH9KMlyCNbnvBZ.jpg
135,Down Periscope (1996),Comedy,David S. Ward,"Kelsey Grammer, Lauren Holly, Rob Schneider, Harry Dean Stanton, Bruce Dern",/brleKcHsirTw7lFqcgUMOfgL2nl.jpg,/waytOOLxw9IDbo0hNKZLk1z4lzI.jpg
137,Man of the Year (1995),Documentary,Dirk Shafer,"Dirk Shafer, Mary Stein, Claudette Sutherland, Cal Bartlett, Vivian Paxton",/jVO3Gvsdqe5C9Jr7cE1fSOtW2Op.jpg,
140,Up Close and Personal (1996),Drama|Romance,Jon Avnet,"Robert Redford, Michelle Pfeiffer, Stockard Channing, Joe Mantegna, Kate Nelligan",/zF67qcf7skMHLpXnifodinUqCFr.jpg,/wqD5zMFFITtzySK7fuYX42AtbJE.jpg
141,"Birdcage, The (1996)",Comedy,Mike Nichols,"Robin Williams, Gene Hackman, Nathan Lane, Dianne Wiest, Dan Futterman",/4IpC35BoA5aRO0Q1DpFGJ8iKKYq.jpg,/yNOtXSNep1BLnfZ0yhLejm1TULi.jpg
144,"Brothers McMullen, The (1995)",Comedy,Edward Burns,"Edward Burns, Michael McGlone, Connie Britton, Jack Mulcahy, Catharine Bolz",/6oWsOJP0ed5gs8n2UywcailoxFN.jpg,/FMzWki3kw14V8SzQjFaAmR4AWR.jpg
145,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,Michael Bay,"Will Smith, Martin Lawrence, Téa Leoni, Tchéky Karyo, Joe Pantoliano",/x1ygBecKHfXX4M2kRhmFKWfWbJc.jpg,/wOLTJxfv98miIQcn0oNXq9fIgXM.jpg
146,"Amazing Panda Adventure, The (1995)",Adventure|Children,Christopher Cain,"Stephen Lang, Ryan Slater, Ding Yi, Brian Wagner, Isabella Hofmann",/tIK40vCE9i8g4VhyJ3LLr5y1ROJ.jpg,/1fZlLZxYI2kmsymlrOrGXHyWkXS.jpg
147,"Basketball Diaries, The (1995)",Drama,Scott Kalvert,"Leonardo DiCaprio, Bruno Kirby, Lorraine Bracco, Ernie Hudson, Patrick McGaw",/AhvO1GGDPIgN0hOqZEgaFCbswMK.jpg,/oDdRrwTCgaDzAshScrFO09qWqPB.jpg
148,"Awfully Big Adventure, An (1995)",Drama,Mike Newell,"Georgina Cates, Hugh Grant, Alan Rickman, Alun Armstrong, Peter Firth",/tfXBuRBMbyu9IF9KCFz3kXeWQDT.jpg,/jCMX5qTsYKxCHYBywCH8vzATLfU.jpg
149,Amateur (1994),Crime|Drama|Thriller,Hal Hartley,"Isabelle Huppert, Martin Donovan, Elina Löwensohn, Damian Young, Chuck Montgomery",/n0lFhpnoctfsPo5GXvuvQSgv9Fj.jpg,/lF1vgyD1kNa2xfwWyOsS6LYPfmv.jpg
150,Apollo 13 (1995),Adventure|Drama|IMAX,Ron Howard,"Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise, Ed Harris",/tVeKscCm2fY1xDXZk8PgnZ87h9S.jpg,/n0FDJI9c0uWiZwm8wgXVjaMBn96.jpg
151,Rob Roy (1995),Action|Drama|Romance|War,Michael Caton-Jones,"Liam Neeson, Jessica Lange, John Hurt, Tim Roth, Eric Stoltz",/kWI2rF6RAnRtEjfBlZgsXumgOm5.jpg,/yOwrZDFWdK2hjb4iOg8UEfNvNpJ.jpg
152,"Addiction, The (1995)",Drama|Horror,Abel Ferrara,"Lili Taylor, Christopher Walken, Annabella Sciorra, Edie Falco, Paul Calderon",/1Yy8H2tKQ16mffLFRfxcBHKBdyF.jpg,/1ndAmeEZWX3xTAZVEphdKC3uLTc.jpg
153,Batman Forever (1995),Action|Adventure|Comedy|Crime,Joel Schumacher,"Val Kilmer, Tommy Lee Jones, Jim Carrey, Nicole Kidman, Chris O'Donnell",/i0fJS8M5UKoETjjJ0zwUiKaR8tr.jpg,/snlu32RmjldF9b068UURJg8sQtn.jpg
154,Beauty of the Day (Belle de jour) (1967),Drama,Luis Buñuel,"Catherine Deneuve, Jean Sorel, Michel Piccoli, Geneviève Page, Pierre Clémenti",/iUAFECovwPA0cVV9bo4uNGLJSGL.jpg,/9fJPLvrUV32MzpfDwXk7cOnj8hM.jpg
155,Beyond Rangoon (1995),Adventure|Drama|War,John Boorman,"Patricia Arquette, U Aung Ko, Frances McDormand, Spalding Gray, Tiara Jacquelina",/xTiy5kSP3Hetig7xB4E8INq5ron.jpg,/dcGsNJtwBXnXmSqze0289IjScTR.jpg
156,Blue in the Face (1995),Comedy|Drama,Wayne Wang; Paul Auster,"Harvey Keitel, Mel Gorham, Victor Argo, Roseanne Barr, Giancarlo Esposito",/u0iwm9SDjlfFZDrSdSbcebX7VUG.jpg,/qszPxuer6ibhX8IAFVrGPeAGlAF.jpg
157,Canadian Bacon (1995),Comedy|War,Michael Moore,"John Candy, Alan Alda, Rhea Perlman, Kevin Pollak, Rip Torn",/bzK2aQ8xUB67kwCR5LHTSY99HtT.jpg,/c4vkEcwWiRAg5TAb4sbuIElSR4T.jpg
158,Casper (1995),Adventure|Children,Brad Silberling,"Malachi Pearson, Christina Ricci, Bill Pullman, Cathy Moriarty, Eric Idle",/2ah8fNJFZVU3vcXhU5xfAYi2eym.jpg,/sQPckU0TfSeYIlUneHfIXwzQC2f.jpg
159,Clockers (1995),Crime|Drama|Mystery,Spike Lee,"Harvey Keitel, John Turturro, Delroy Lindo, Mekhi Phifer, Isaiah Washington",/c79uqLJleho2a7OQayfrW5Ypphf.jpg,/xhYs4yaBnDNM3utncVzLmFVpAmK.jpg
160,Congo (1995),Action|Adventure|Mystery|Sci-Fi,Frank Marshall,"Laura Linney, Dylan Walsh, Ernie Hudson, Tim Curry, Grant Heslov",/hPNSToNIIpRO6y5Rh973leqQqNr.jpg,/dT8Fhrh3eVazbuSSIarFPXniQh4.jpg
161,Crimson Tide (1995),Drama|Thriller|War,Tony Scott,"Denzel Washington, Gene Hackman, Matt Craven, George Dzundza, Viggo Mortensen",/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg,/mjlRoaURNhcW5YmXev8Z4UrV7x6.jpg
162,Crumb (1994),Documentary,Terry Zwigoff,"Robert Crumb, Aline Kominsky, Charles Crumb, Maxon Crumb, Robert Hughes",/9ocTHdBCJdwJ65Tubg3lYlfMxEY.jpg,/1mlfORlfu2PtZnlEB3gMKqJy7Qp.jpg
163,Desperado (1995),Action|Romance|Western,Robert Rodriguez,"Antonio Banderas, Salma Hayek Pinault, Joaquim de Almeida, Steve Buscemi, Cheech Marin",/e3gwpBeXpvGZsxUya9zNym5QXrw.jpg,/rWFLgIRGXzECIbczgo7dmnwq55q.jpg
164,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,Carl Franklin,"Denzel Washington, Tom Sizemore, Jennifer Beals, Don Cheadle, Maury Chaykin",/yZ9vNEKOkd0GWWozsopW3SqflYQ.jpg,/n6SFCz0OsyZ800ZSlaD5WpNmqCj.jpg
165,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,John McTiernan,"Bruce Willis, Jeremy Irons, Samuel L. Jackson, Larry Bryggman, Graham Greene",/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,/fBvSfLetWlAMevQVHa0nBDV1Fon.jpg
166,"Doom Generation, The (1995)",Comedy|Crime|Drama,Gregg Araki,"Rose McGowan, James Duval, Johnathon Schaech, Cress Williams, Dustin Nguyen",/tLfp9fHjydH6wzxukch5PWclga.jpg,/9mHvO0PzmEgxDtmRq3VeTVELYqb.jpg
168,First Knight (1995),Action|Drama|Romance,Jerry Zucker,"Sean Connery, Richard Gere, Julia Ormond, Ben Cross, Liam Cunningham",/dJH5bwtu3UxbwRsSlhlhmMrV8ZH.jpg,/tsgEdYjwWVhdGHv01djx7KdXDJm.jpg
169,Free Willy 2: The Adventure Home (1995),Adventure|Children|Drama,Dwight H. Little,"Jason James Richter, Michael Madsen, Jayne Atkinson, August Schellenberg, Mary Kate Schellhardt",/3wpug3W5rYBdqeAnhc1UeXLE5ZF.jpg,/jiVuIZPan76T1l7oi1EfzqWvJ1Q.jpg
170,Hackers (1995),Action|Adventure|Crime|Thriller,Iain Softley,"Jonny Lee Miller, Angelina Jolie, Matthew Lillard, Jesse Bradford, Renoly Santiago",/qfx2EENW1sOpKNVKLzr7VOhlxkt.jpg,/r7fk4I68wiGrhaExjtvnGtCAI1l.jpg
171,Jeffrey (1995),Comedy|Drama,Christopher Ashley,"Steven Weber, Patrick Stewart, Michael T. Weiss, Bryan Batt, Nathan Lane",/cacIqtIkUaD5xYqUUN1J7qJjciQ.jpg,/8dCgk9uer8DvMHKdC7wcyzPTwiA.jpg
172,Johnny Mnemonic (1995),Action|Sci-Fi|Thriller,Robert Longo,"Keanu Reeves, Dina Meyer, Takeshi Kitano, Ice-T, Dolph Lundgren",/iH8Jgi8qvb7pnBfI8fVGaUbyRna.jpg,/7FRYVIF2hnh1IbPtqMgF5iygdjz.jpg
173,Judge Dredd (1995),Action|Crime|Sci-Fi,Danny Cannon,"Sylvester Stallone, Diane Lane, Armand Assante, Rob Schneider, Jürgen Prochnow",/cfSnKn8NDU3m8UxihjVcYprA0Aq.jpg,/baJHUXBcoaHnMf2sjwegbuhIjEV.jpg
174,Jury Duty (1995),Comedy,John Fortenberry,"Pauly Shore, Tia Carrere, Stanley Tucci, Brian Doyle-Murray, Abe Vigoda",/DbKQDPqBE4kCaePj4CHu6r3ZAb.jpg,/8zO4AoxU7pzH8PRjDl1phWwLuVm.jpg
175,Kids (1995),Drama,Larry Clark,"Leo Fitzpatrick, Justin Pierce, Chloë Sevigny, Rosario Dawson, Yakira Peguero",/8qV8hUVCUnFIQKewzlhaFWhdszK.jpg,/3gmreIMvzQgd1q4hsiUN5ADV88W.jpg
176,Living in Oblivion (1995),Comedy,Tom DiCillo,"Steve Buscemi, Catherine Keener, Dermot Mulroney, Danielle von Zerneck, James Le Gros",/b54xDk98oWtEtAso9sj1wjaZDDH.jpg,/6CwIvZzTtsHX9LQAySH03Vby5UV.jpg
177,Lord of Illusions (1995),Horror,Clive Barker,"Scott Bakula, Kevin J. O'Connor, Famke Janssen, Joel Swetow, Daniel von Bargen",/8MZu8s01psozeTuD6OzstP4vSvM.jpg,/xeoSaPhZ3SCizkCQaofVB9w6iZE.jpg
178,Love & Human Remains (1993),Comedy|Drama,Denys Arcand,"Thomas Gibson, Ruth Marshall, Cameron Bancroft, Mia Kirshner, Jo Vannicola",/9QVw6cPXfsjr4PncE1TeWudeLmh.jpg,/wcgo1CZkwBlX9OqX8YzJPQc9e4M.jpg
179,Mad Love (1995),Drama|Romance,Antonia Bird,"Chris O'Donnell, Drew Barrymore, Matthew Lillard, Richard Chaim, Robert Nadir",/glhctWoYw1jg8z0FUSwFD4UTNi4.jpg,/8njBiJUriBw4wrT6FoVpYA57wdG.jpg
180,Mallrats (1995),Comedy|Romance,Kevin Smith,"Jason Lee, Jeremy London, Shannen Doherty, Claire Forlani, Ben Affleck",/2ip0sGIMPN0XEN6q3lQIoaNI6tP.jpg,/h8fMLx6zJ5qfp8uT2DXzbHCFoJC.jpg
181,Mighty Morphin Power Rangers: The Movie (1995),Action|Children,Bryan Spicer,"Jason David Frank, Amy Jo Johnson, David Yost, Steve Cardenas, Johnny Yong Bosch",/pcLbHqs80dchv0byHivhdwHKEup.jpg,/7n6RzJfPGnSGsHidO2gUWYgs1TT.jpg
183,Mute Witness (1994),Comedy|Horror|Thriller,Anthony Waller,"Marina Zudina, Fay Ripley, Evan Richards, Igor Volkov, Sergei Karlenkov",/kfCIZNpb2bWspnQNkIQftQlksCU.jpg,/1QZBkYj1XbjfpYmMbCiXH6xqGXx.jpg
184,Nadja (1994),Drama,Michael Almereyda,"Elina Löwensohn, Suzy Amis, Galaxy Craze, Martin Donovan, Peter Fonda",/uwo3iDfPNdZoSNGAgQDXEM7xMu8.jpg,/oS9pCcAOq5Jn9myvjM8KaJuBHz6.jpg
185,"Net, The (1995)",Action|Crime|Thriller,Irwin Winkler,"Sandra Bullock, Jeremy Northam, Dennis Miller, Diane Baker, Wendy Gazelle",/dtupntUFMD5iXBo8HLfALt2ET4R.jpg,/dDE6EIaFsPFJPLXHG1ghuPQc7ST.jpg
186,Nine Months (1995),Comedy|Romance,Chris Columbus,"Hugh Grant, Julianne Moore, Tom Arnold, Joan Cusack, Jeff Goldblum",/y3VwPenHpiuIGb0fhgyt7PXZKLB.jpg,/4snl08qYXCUti8JBD2qeCV5kktX.jpg
187,Party Girl (1995),Comedy,Daisy von Scherler Mayer,"Parker Posey, Anthony DeSando, Guillermo Díaz, Donna Mitchell, Liev Schreiber",/cfGEUftQVjvJHTTc3OKbzfsBamT.jpg,/sMiMYF7sf8h6s8R0a3r1bO1Y3Wk.jpg
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,Gregory Widen,"Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz, Viggo Mortensen",/4ZWFhQipzBHJze2llzCzhrSIZsn.jpg,/kZbLOAlCB3htkhyZzTkUv21i0gv.jpg
189,Reckless (1995),Comedy|Fantasy,Norman René,"Mia Farrow, Scott Glenn, Mary-Louise Parker, Tony Goldwyn, Stephen Dorff",/edNTtl2UuKcU8vXEaYgu76vISXw.jpg,/lm4hH9Wz5bHtuby0g8eDxHScuWk.jpg
190,Safe (1995),Thriller,Todd Haynes,"Julianne Moore, Xander Berkeley, Peter Friedman, James Le Gros, Dean Norris",/2O71QsBkbqdLqQdx2yuNpJ4pFPq.jpg,/p8O3WhMWumLrLp21BRW80kBND4d.jpg
191,"Scarlet Letter, The (1995)",Drama|Romance,Roland Joffé,"Demi Moore, Gary Oldman, Robert Duvall, Lisa Andoh, Edward Hardwicke",/8gIU7O3oV6NyWUjlL6ppbpnIZLW.jpg,/tZJIL1n3eGZd3mZyto3Ux2xNEBW.jpg
193,Showgirls (1995),Drama,Paul Verhoeven,"Elizabeth Berkley, Kyle MacLachlan, Gina Gershon, Glenn Plummer, Robert Davi",/o4HT3Ap5c99W4FYpdXUtTvxGgPc.jpg,/jL3G2f8uNCFejJRlIqCzRp8Y7eV.jpg
194,Smoke (1995),Comedy|Drama,Wayne Wang,"Harvey Keitel, William Hurt, Stockard Channing, Harold Perrineau, Forest Whitaker",/1WMUaTQaj2dQrhsPI3Px0OR9eTF.jpg,/dkg2DcGg6cjDia20yLWDaNLBRIb.jpg
195,Something to Talk About (1995),Comedy|Drama|Romance,Lasse Hallström,"Julia Roberts, Dennis Quaid, Robert Duvall, Gena Rowlands, Kyra Sedgwick",/a52KpsmvLNdTdmDzw1fUrJONpfH.jpg,/cnUl10UxyT6yluGckYHwr7vycx7.jpg
196,Species (1995),Horror|Sci-Fi,Roger Donaldson,"Natasha Henstridge, Ben Kingsley, Michael Madsen, Marg Helgenberger, Alfred Molina",/cT5wdyo8kT7dycqjrolJ2sHWkFx.jpg,/tEHmWaIzM0nuFi1CKQL8mJdJZsT.jpg
198,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,Kathryn Bigelow,"Ralph Fiennes, Angela Bassett, Juliette Lewis, Tom Sizemore, Michael Wincott",/rY5BrDRcYAKE0BYmmT66YG6Uy5Q.jpg,/zSFuvi6fIPT8CHpH1KMG25T2Iub.jpg
199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",Drama|Musical|Romance,Jacques Demy,"Catherine Deneuve, Nino Castelnuovo, Anne Vernon, Mireille Perrey, Marc Michel",/tAgTf64XKK5ir7w5C7dnB53jWWG.jpg,/m1Gei9O5GfLoJHQjBaxWBSkXX2y.jpg
201,Three Wishes (1995),Drama|Fantasy,Martha Coolidge,"Patrick Swayze, Mary Elizabeth Mastrantonio, Joseph Mazzello, Seth Mumy, David Marshall Grant",/8uzNbDH1b90DTsy38NPLqVIVpAH.jpg,/BuOA7HsDQmWLuvoTh7gCazSgCo.jpg
202,Total Eclipse (1995),Drama|Romance,Agnieszka Holland,"Leonardo DiCaprio, David Thewlis, Romane Bohringer, Dominique Blanc, Nita Klein",/9ihmgsX9aDXZmwjvgrzJgH8FxNa.jpg,/3FYltaTkmrFeVquPOXbAXgYVuqZ.jpg
203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,Beeban Kidron,"Patrick Swayze, Wesley Snipes, John Leguizamo, Stockard Channing, Blythe Danner",/8bkJiI6N8wDxAtQ49bLUt0qCBII.jpg,/xga9dXEIJHAjNLGMjw4VDPH7LJB.jpg
204,Under Siege 2: Dark Territory (1995),Action,Geoff Murphy,"Steven Seagal, Eric Bogosian, Katherine Heigl, Morris Chestnut, Everett McGill",/gElwFCQTbSK5hdK0PVyia547nst.jpg,/yY2zwlxoqaFjcLXKSxmDIJSDmSd.jpg
205,Unstrung Heroes (1995),Comedy|Drama,Diane Keaton,"Andie MacDowell, John Turturro, Michael Richards, Maury Chaykin, Nathan Watt",/twnqc80AL55WYnCVz4nMGEGcL7.jpg,/2gY7KFsEWAqj6oDajd51lZxGueY.jpg
206,Unzipped (1995),Documentary,Douglas Keeve,"Isaac Mizrahi, Sandra Bernhard, Naomi Campbell, John Galliano, Kate Moss",/dnIzv4rXr9FXkqW880E3rStYQA7.jpg,/qVmsH6us23qZPn3SXBJXKvMbXk5.jpg
207,"Walk in the Clouds, A (1995)",Drama|Romance,Alfonso Arau,"Keanu Reeves, Aitana Sánchez-Gijón, Anthony Quinn, Angélica Aragón, Evangelina Elizondo",/xencQzZnUWDRAOUydjf9PWet8Ae.jpg,/mcI5QGUNncahaDqsIJKmoPuGywY.jpg
208,Waterworld (1995),Action|Adventure|Sci-Fi,Kevin Reynolds,"Kevin Costner, Dennis Hopper, Jeanne Tripplehorn, Tina Majorino, R. D. Call",/X4UyUO5jgzs3c5YafnmYKLKKYw.jpg,/yaIu82UiD9QZEkKCGrAd8VAmc0V.jpg
209,White Man's Burden (1995),Drama,Desmond Nakano,"John Travolta, Harry Belafonte, Kelly Lynch, Margaret Avery, Tom Bower",/5MPatVYJXPYEGrd9RQiwldBBQvJ.jpg,/uvkfydMPlao4cpZ6bBappfkt1Zz.jpg
210,Wild Bill (1995),Western,Walter Hill,"Jeff Bridges, Ellen Barkin, John Hurt, Diane Lane, Keith Carradine",/g5sQTDwc4BcvRCBAhnujhBPIEO1.jpg,/yo8EUyqcVsrJbhUkvc3FCu3R8tl.jpg
211,"Browning Version, The (1994)",Drama,Mike Figgis,"Albert Finney, Greta Scacchi, Matthew Modine, Julian Sands, Michael Gambon",/8My9Wnzu1zasVVzGdDj5y2dItuM.jpg,/8GKe3okbcxaTMDkLumJJuv3wOGC.jpg
212,Bushwhacked (1995),Adventure|Comedy|Crime|Mystery,Greg Beeman,"Daniel Stern, Jon Polito, Brad Sullivan, Ann Dowd, Anthony Heald",/j3H0POtvl0Tt4Meesvp7HX6JxAv.jpg,/fyy4NAy6D9AdGomxGdtdg7vrQex.jpg
213,Burnt by the Sun (Utomlyonnye solntsem) (1994),Drama,Nikita Mikhalkov,"Oleg Menshikov, Nikita Mikhalkov, Ingeborga Dapkūnaitė, Nadezhda Mikhalkova, Vyacheslav Tikhonov",/jcpvnPSuRrynrgY7menuyZe7X4r.jpg,/dR6oO0xtzUhRy9pGe5aL0yLARCu.jpg
214,Before the Rain (Pred dozhdot) (1994),Drama|War,Milcho Manchevski,"Katrin Cartlidge, Rade Šerbedžija, Grégoire Colin, Labina Mitevska, Phyllida Law",/e8DEVsL3tm0llRESDJfkRRktino.jpg,/gUNK128qFaejz31jaQzkRmlcox9.jpg
215,Before Sunrise (1995),Drama|Romance,Richard Linklater,"Ethan Hawke, Julie Delpy, Andrea Eckert, Hanno Pöschl, Karl Bruckschwaiger",/kf1Jb1c2JAOqjuzA3H4oDM263uB.jpg,/qA2TyqPldTtoTVY3LKrNIG5g6bH.jpg
216,Billy Madison (1995),Comedy,Tamra Davis,"Adam Sandler, Bradley Whitford, Josh Mostel, Bridgette Wilson, Darren McGavin",/sOdgtJdFalL9kRKaeJItARLTAEq.jpg,/xtgQkD280doGaFOL3c2LVokz3tt.jpg
217,"Babysitter, The (1995)",Drama|Thriller,Guy Ferland,"Alicia Silverstone, Jeremy London, J.T. Walsh, Nicky Katt, Lee Garlington",/wOv6HKiKTcDiyZRXPOsjm2JhVZV.jpg,/A4tG725okDhIG7fWwU4olFstMVK.jpg
218,Boys on the Side (1995),Comedy|Drama,Herbert Ross,"Whoopi Goldberg, Mary-Louise Parker, Drew Barrymore, Matthew McConaughey, James Remar",/2dhZnfBjiza5TupvOupRU4hFAcJ.jpg,/gja1HJCm1byNL6AsM8BSv6LveNk.jpg
219,"Cure, The (1995)",Drama,Peter Horton,"Joseph Mazzello, Brad Renfro, Annabella Sciorra, Diana Scarwid, Bruce Davison",/wHX2Yik29eBKW4l7Wt0DRIcUO78.jpg,/cXliQvK1xSi9lSqP7qaBUyED1Az.jpg
220,Castle Freak (1995),Horror,Stuart Gordon,"Jeffrey Combs, Barbara Crampton, Jonathan Fuller, Jessica Dollarhide, Massimo Sarchielli",/rZv3aUkNngyZeiCgAjOEF5n0tve.jpg,/gggdkmSWasCCwtEItnvQw9NpFLi.jpg
222,Circle of Friends (1995),Drama|Romance,Pat O'Connor,"Chris O'Donnell, Minnie Driver, Geraldine O'Rawe, Saffron Burrows, Alan Cumming",/2QLTcXxrdSBrEgQZjPjpCf5QS4f.jpg,/8SHUNL0AlfzYC4TZIQzseU63BSp.jpg
223,Clerks (1994),Comedy,Kevin Smith,"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonauer, Jason Mewes",/9IiSgiq4h4siTIS9H3o4nZ3h5L9.jpg,/sjfbZVKRGh84lNxhqvuhdvovh18.jpg
224,Don Juan DeMarco (1995),Comedy|Drama|Romance,Jeremy Leven,"Johnny Depp, Marlon Brando, Faye Dunaway, Géraldine Pailhas, Bob Dishy",/fe0TuYz9jCKUba2Omj48K8bWJ8z.jpg,/nnrITCU29fAVFDngn3eEwBsECPX.jpg
225,Disclosure (1994),Drama|Thriller,Barry Levinson,"Michael Douglas, Demi Moore, Donald Sutherland, Dylan Baker, Jacqueline Kim",/9e8cp3ho2aZrHMFgitysCoJxXwP.jpg,/gMXzyxFvLi2hJpGua9UE4kaI9cE.jpg
227,Drop Zone (1994),Action|Thriller,John Badham,"Wesley Snipes, Gary Busey, Yancy Butler, Michael Jeter, Corin Nemec",/2AnguJel4FIm1AUjHLrhi4ztsYU.jpg,/hZh1kD7Dp8aMTc3OP41KGREH52V.jpg
228,Destiny Turns on the Radio (1995),Comedy,Jack Baran,"Dylan McDermott, Nancy Travis, Quentin Tarantino, Jim Belushi, James Le Gros",/kd04IvuW1wvgGoB2HxSuFVIU9rU.jpg,/sC60syDjr6LfdwNDWWoRpmT7w8d.jpg
229,Death and the Maiden (1994),Drama|Thriller,Roman Polanski,"Sigourney Weaver, Ben Kingsley, Stuart Wilson, Krystia Mova, Jonathan Vega",/yrGpwavZwfprhjVRHMHc165q22u.jpg,/buQbUKiV7fn0vX1mwH6D0Uvvv2t.jpg
230,Dolores Claiborne (1995),Drama|Thriller,Taylor Hackford,"Kathy Bates, Jennifer Jason Leigh, Judy Parfitt, Christopher Plummer, David Strathairn",/yqY5h9kI456xXRWv6u9t0Axn9CS.jpg,/9vJ57nbL4hWJrmsyjKTxiGXqrBU.jpg
231,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,Peter Farrelly,"Jim Carrey, Jeff Daniels, Lauren Holly, Teri Garr, Charles Rocket",/4LdpBXiCyGKkR8FGHgjKlphrfUc.jpg,/8uBTDGRcNHhYChcoazP5rleRME7.jpg
